parole	pA_I
vas	pA_L
	
une	pA_B
différence	pA_I
par	pA_I
rapport	pA_I
à	pA_I
ce	pA_I
qu'	pA_I
on	pA_I
avait	pA_I
annoncé	pA_I
mais	pA_I
bon	pA_I
voilà	pA_I
je	pA_I
j'	pA_I
explique	pA_I
un	pA_I
peu	pA_I
donc	pA_I
c'	pA_I
est	pA_I
un	pA_I
quand	pA_I
même	pA_I
important	pA_I
mais	pA_I
bon	pA_L
euh	pA_B
en	pA_I
fait	pA_I
c'	pA_I
est	pA_I
soit	pA_I
mille	pA_I
euros	pA_I
soit	pA_I
y	pA_I
a	pA_I
aussi	pA_I
une	pA_I
autre	pA_I
solution	pA_I
et	pA_I
je	pA_I
pense	pA_I
que	pA_I
c'	pA_I
est	pA_I
celle	pA_I
qu'	pA_I
on	pA_I
va	pA_I
retenir	pA_I
c'	pA_I
est	pA_I
euh	pA_I
un	pA_I
pourcentage	pA_I
sur	pA_I
les	pA_I
recettes	pA_L
et	pA_B
donc	pA_I
ce	pA_I
pourcentage	pA_I
ce	pA_I
serait	pA_I
donc	pA_I
trente	pA_I
pour	pA_I
cent	pA_I
pour	pA_I
la	pA_I
MJC	pA_I
et	pA_I
soixante	pA_I
dix	pA_I
pour	pA_I
cent	pA_I
pour	pA_I
la	pA_I
compagnie	pA_L
en	pA_B
sachant	pA_I
que	pA_I
euh	pA_I
on	pA_I
a	pA_I
quand	pA_I
même	pA_I
à	pA_I
peu	pA_I
près	pA_I
on	pA_I
a	pA_I
regardé	pA_I
là	pA_I
à	pA_I
peu	pA_I
près	pA_I
cent	pA_I
vingt	pA_I
places	pA_I
il	pA_I
me	pA_I
semble	pA_L
hein	pA_U
	
cent	pA_B
vingt	pA_I
six	pA_I
non	pA_I
non	pA_L
	
cent	pA_B
vingt	pA_I
six	pA_I
places	pA_I
assises	pA_L
	
voilà	pA_U
	
donc	pA_B
quand	pA_I
même	pA_I
ça	pA_I
fait	pA_I
voilà	pA_I
un	pA_I
certain	pA_I
nombre	pA_I
et	pA_I
euh	pA_I
une	pA_I
autre	pA_I
information	pA_I
on	pA_I
avait	pA_I
parlé	pA_I
du	pA_I
tarif	pA_I
du	pA_I
spectacle	pA_I
à	pA_I
cinq	pA_I
euros	pA_I
c'	pA_I
est	pA_I
vrai	pA_I
que	pA_I
moi	pA_I
j'	pA_I
étais	pA_I
pour	pA_I
un	pA_I
tarif	pA_I
pas	pA_I
trop	pA_I
cher	pA_I
parce	pA_I
que	pA_I
je	pA_I
vou-	pA_I
enfin	pA_I
pour	pA_I
que	pA_I
les	pA_I
tous	pA_I
les	pA_I
adhérents	pA_I
puissent	pA_I
venir	pA_I
ils	pA_I
sont	pA_I
pas	pA_I
vraiment	pA_I
d'	pA_I
accord	pA_I
enfin	pA_I
même	pA_I
pas	pA_I
du	pA_I
tout	pA_I
parce	pA_I
que	pA_I
leur	pA_I
spectacle	pA_I
ils	pA_I
le	pA_I
vendent	pA_I
au	pA_I
moins	pA_I
enfin	pA_I
ils	pA_I
le	pA_I
les	pA_I
tarifs	pA_I
d'	pA_I
entrée	pA_I
sont	pA_I
entre	pA_I
huit	pA_I
et	pA_I
dix	pA_I
euros	pA_L
	
généralement	pA_B
ils	pA_I
tournent	pA_I
beaucoup	pA_I
dans	pA_I
les	pA_I
lycées	pA_I
aussi	pA_I
puis	pA_I
dans	pA_I
donc	pA_I
ils	pA_I
seraient	pA_I
d'	pA_I
acc-	pA_I
enfin	pA_I
i-	pA_I
ils	pA_I
nous	pA_I
ont	pA_I
dit	pA_I
essayez	pA_I
plutôt	pA_I
à	pA_I
huit	pA_I
euros	pA_I
avec	pA_I
un	pA_I
tarif	pA_I
à	pA_I
six	pA_I
euros	pA_I
pour	pA_I
les	pA_I
adhérents	pA_L
	
et	pA_B
bon	pA_I
et	pA_I
eux	pA_I
sinon	pA_I
ils	pA_I
pensent	pA_I
que	pA_I
ça	pA_I
va	pA_I
dévaloriser	pA_I
le	pA_I
spectacle	pA_I
ce	pA_I
que	pA_I
en	pA_I
même	pA_I
temps	pA_I
je	pA_I
j'	pA_I
ai	pA_I
je	pA_I
comprends	pA_I
pour	pA_I
moi	pA_I
c'	pA_I
était	pA_I
pas	pA_I
cette	pA_I
idée	pA_I
là	pA_I
que	pA_I
j'	pA_I
avais	pA_I
mais	pA_I
voilà	pA_L
	
donc	pA_B
ce	pA_I
qui	pA_I
fait	pA_I
que	pA_L
et	pA_U
	
et	pA_B
et	pA_I
et	pA_I
pour	pA_I
mais	pA_I
je	pA_I
rajoute	pA_I
que	pA_I
ils	pA_I
faisaient	pA_I
avant	pA_I
ils	pA_I
faisaient	pA_I
le	pA_I
spectacle	pA_I
à	pA_I
ils	pA_I
ont	pA_I
fait	pA_I
à	pA_I
dix	pA_I
francs	pA_I
ils	pA_I
ont	pA_I
fait	pA_I
à	pA_I
cinq	pA_I
euros	pA_I
et	pA_I
depuis	pA_I
qu'	pA_I
ils	pA_I
font	pA_I
à	pA_I
huit	pA_I
euros	pA_I
ils	pA_I
ont	pA_I
plus	pA_I
de	pA_I
monde	pA_L
	
c'	pA_B
est	pA_I
m-	pA_I
c'	pA_I
est	pA_I
mieux	pA_I
si	pA_I
tu	pA_I
si	pA_I
tu	pA_I
nous	pA_I
avais	pA_I
dit	pA_I
ça	pA_I
une	pA_I
semaine	pA_I
avant	pA_I
on	pA_I
aurait	pA_I
pu	pA_L
	
ouais	pA_B
je	pA_I
sais	pA_I
mais	pA_I
je	pA_I
m'	pA_I
y	pA_I
suis	pA_I
pris	pA_I
je	pA_I
m'	pA_I
y	pA_I
suis	pA_I
pris	pA_I
trop	pA_I
tard	pA_I
et	pA_I
c'	pA_I
est	pA_I
tout	pA_I
le	pA_I
monde	pA_I
pareil	pA_I
mais	pA_I
euh	pA_I
mais	pA_I
du	pA_I
coup	pA_I
euh	pA_I
si	pA_I
si	pA_I
vous	pA_I
vous	pA_I
êtes	pA_I
si	pA_I
vous	pA_I
vous	pA_I
êtes	pA_I
partants	pA_I
pour	pA_I
le	pA_I
week	pA_I
end	pA_I
du	pA_I
quatorze	pA_I
du	pA_I
coup	pA_I
on	pA_I
essaie	pA_I
d'	pA_I
arr-	pA_I
euh	pA_I
d'	pA_I
arranger	pA_I
un	pA_I
truc	pA_I
et	pA_I
de	pA_I
faire	pA_I
ça	pA_L
	
ce	pA_B
soir	pA_I
ce	pA_I
soir	pA_I
je	pA_I
prends	pA_I
les	pA_I
billets	pA_I
pour	pA_I
euh	pA_I
pour	pA_I
le	pA_I
week	pA_I
end	pA_I
du	pA_I
quatorze	pA_L
	
ça	pA_B
marche	pA_I
on	pA_I
fait	pA_I
ça	pA_L
	
d'	pA_B
accord	pA_L
	
ok	pA_B
j'	pA_I
organise	pA_I
tout	pA_I
pour	pA_I
le	pA_I
week	pA_I
end	pA_I
du	pA_I
quatorze	pA_I
alors	pA_L
	
parfait	pA_U
ça	pA_B
va	pA_I
toi	pA_L
	
ouais	pA_B
ça	pA_I
va	pA_I
ça	pA_I
va	pA_I
ça	pA_I
va	pA_L
et	pA_B
le	pA_I
boulot	pA_I
ça	pA_I
se	pA_I
passe	pA_I
bien	pA_L
	
te	pA_B
fait	pA_I
des	pA_I
bisous	pA_L
	
ouais	pA_B
ben	pA_I
nous	pA_I
aussi	pA_I
ben	pA_I
écoute	pA_I
j-	pA_I
je	pA_I
vous	pA_I
je	pA_I
vous	pA_I
rappellerai	pA_I
pour	pA_I
euh	pA_I
je	pA_I
vous	pA_I
rappellerai	pA_I
pour	pA_I
qu'	pA_I
on	pA_I
s'	pA_I
organise	pA_L
	
ouais	pA_B
tu	pA_I
me	pA_I
dis	pA_L
	
oui	pA_B
mais	pA_I
euh	pA_I
ça	pA_I
ça	pA_I
le	pA_I
week	pA_I
end	pA_I
pas	pA_I
ce	pA_I
week	pA_I
end	pA_I
qui	pA_I
vient	pA_I
ni	pA_I
le	pA_I
week	pA_I
end	pA_I
d'	pA_I
après	pA_I
mais	pA_I
le	pA_I
week	pA_I
end	pA_I
d'	pA_I
après	pA_L
ouais	pA_U
	
le	pA_U
	
ok	pA_U
	
week	pA_B
end	pA_I
du	pA_I
quatorze	pA_L
	
ouais	pA_B
le	pA_I
week	pA_I
end	pA_I
du	pA_I
quatorze	pA_I
ouais	pA_L
	
ok	pA_U
	
mi	pA_B
octobre	pA_L
	
ça	pA_B
marche	pA_L
	
parfait	pA_U
super	pA_U
	
je	pA_B
vous	pA_I
embrasse	pA_L
	
allez	pA_U
	
nous	pA_B
nous	pA_I
aussi	pA_I
on	pA_I
vous	pA_I
embrasse	pA_I
à	pA_I
bientôt	pA_L
	
ciao	pA_B
ciao	pA_L
	
ciao	pA_U
	
hein	pA_B
d'	pA_I
autant	pA_I
plus	pA_I
que	pA_I
ces	pA_I
pays	pA_I
là	pA_I
ont	pA_I
eu	pA_I
la	pA_I
l'	pA_I
excellente	pA_I
idée	pA_I
de	pA_I
plan-	pA_I
de	pA_I
planter	pA_I
euh	pA_I
énormément	pA_I
euh	pA_I
comment	pA_I
dire	pA_I
de	pA_I
vignes	pA_I
d'	pA_I
origine	pA_I
française	pA_I
mais	pA_I
hélas	pA_I
sans	pA_I
passer	pA_I
par	pA_I
l'	pA_I
intermédiaire	pA_I
de	pA_I
porte	pA_I
greffes	pA_I
américains	pA_I
grave	pA_I
erreur	pA_I
voilà	pA_L
	
bien	pA_B
je	pA_I
passe	pA_I
donc	pA_I
voilà	pA_I
le	pA_I
phylloxéra	pA_I
le	pA_I
phylloxéra	pA_I
qui	pA_I
à	pA_I
partir	pA_I
de	pA_I
ces	pA_I
deux	pA_I
euh	pA_I
pôles	pA_I
de	pA_I
diffusion	pA_I
le	pA_I
Bordelais	pA_I
et	pA_I
le	pA_I
Midi	pA_I
méditerranéen	pA_I
s'	pA_I
est	pA_I
diffusé	pA_I
au	pA_I
travers	pA_I
des	pA_I
grandes	pA_I
voies	pA_I
de	pA_I
communication	pA_I
le	pA_I
phylloxéra	pA_I
qui	pA_I
au	pA_I
cours	pA_I
des	pA_I
années	pA_I
dix	pA_I
huit	pA_I
cent	pA_I
quatre	pA_I
vingt	pA_I
dix	pA_I
a	pA_I
envahi	pA_I
absolument	pA_I
toute	pA_I
la	pA_I
France	pA_I
sauf	pA_I
quelques	pA_I
résidus	pA_I
mais	pA_I
en	pA_I
fait	pA_I
nous	pA_I
sommes	pA_I
là	pA_I
au	pA_I
coeur	pA_I
de	pA_I
l'	pA_I
Auvergne	pA_I
qui	pA_I
euh	pA_I
n'	pA_I
a	pA_I
pas	pA_I
euh	pA_I
pratiquement	pA_I
pas	pA_I
été	pA_I
touchée	pA_I
car	pA_I
étant	pA_I
enclavée	pA_I
à	pA_I
ce	pA_I
moment	pA_I
là	pA_L
	
donc	pA_B
on	pA_I
change	pA_I
avec	pA_I
le	pA_I
phylloxéra	pA_I
euh	pA_I
et	pA_I
on	pA_I
aboutit	pA_I
à	pA_I
une	pA_I
nouvelle	pA_I
géographie	pA_I
euh	pA_I
de	pA_I
la	pA_I
vigne	pA_I
et	pA_I
notamment	pA_I
j'	pA_I
ai	pA_I
pas	pA_I
le	pA_I
temps	pA_I
de	pA_I
tout	pA_I
euh	pA_I
tout	pA_I
de	pA_I
de	pA_I
tout	pA_I
vous	pA_I
montrer	pA_I
mais	pA_I
il	pA_I
y	pA_I
a	pA_I
ici	pA_I
véritablement	pA_I
le	pA_I
vignoble	pA_I
du	pA_I
Languedoc	pA_I
qui	pA_I
s'	pA_I
en	pA_I
tire	pA_I
très	pA_I
très	pA_I
bien	pA_L
	
sauf	pA_B
que	pA_I
ce	pA_I
n'	pA_I
est	pA_I
pas	pA_I
euh	pA_I
le	pA_I
même	pA_I
vignoble	pA_I
du	pA_I
Languedoc	pA_I
qu'	pA_I
avant	pA_I
le	pA_I
phylloxéra	pA_I
c'	pA_I
est	pA_I
plutôt	pA_I
un	pA_I
vignoble	pA_I
de	pA_I
consommation	pA_I
courante	pA_I
vin	pA_I
de	pA_I
table	pA_I
on	pA_I
l'	pA_I
appelait	pA_I
pas	pA_I
encore	pA_I
ainsi	pA_I
à	pA_I
ce	pA_I
moment	pA_I
là	pA_I
et	pA_I
parce	pA_I
que	pA_I
le	pA_I
vignoble	pA_I
s'	pA_I
est	pA_I
beaucoup	pA_I
développé	pA_I
dans	pA_I
les	pA_I
plaines	pA_I
marécageuses	pA_I
d'	pA_I
ailleurs	pA_I
en	pA_I
hiver	pA_I
et	pA_I
à	pA_I
ce	pA_I
moment	pA_I
là	pA_I
le	pA_I
phylloxéra	pA_I
l'	pA_I
insecte	pA_I
ne	pA_I
supporte	pA_I
pas	pA_I
euh	pA_I
la	pA_I
submersion	pA_I
pendant	pA_I
plusieurs	pA_I
semaines	pA_I
de	pA_I
suite	pA_I
et	pA_I
on	pA_I
a	pA_I
bien	pA_I
trouvé	pA_I
une	pA_I
parade	pA_L
	
conséquences	pA_B
ensuite	pA_I
pour	pA_I
la	pA_I
création	pA_I
d'	pA_I
une	pA_I
nouvelle	pA_I
viticulture	pA_I
auparavant	pA_I
les	pA_I
vignes	pA_I
les	pA_I
pieds	pA_I
de	pA_I
vignes	pA_I
étaient	pA_I
en	pA_I
foulée	pA_I
c'	pA_I
est	pA_I
à	pA_I
dire	pA_I
qu'	pA_I
il	pA_I
y	pA_I
avait	pA_I
pas	pA_I
d'	pA_I
ordre	pA_I
véritablement	pA_I
avec	pA_I
l'	pA_I
évolution	pA_I
de	pA_I
la	pA_I
vigne	pA_I
je	pA_I
passe	pA_I
le	pA_I
détail	pA_I
ainsi	pA_I
que	pA_I
euh	pA_I
le	pA_I
montre	pA_I
ici	pA_I
mais	pA_I
malheureusement	pA_I
très	pA_I
très	pA_I
mal	pA_I
pour	pA_I
chaque	pA_I
pied	pA_I
de	pA_I
vigne	pA_I
il	pA_I
y	pA_I
avait	pA_I
un	pA_I
échalas	pA_I
et	pA_I
puis	pA_I
les	pA_I
sarments	pA_I
étaient	pA_I
raccrochés	pA_I
au	pA_I
dessus	pA_I
de	pA_I
l'	pA_I
échalas	pA_I
désormais	pA_I
au	pA_I
début	pA_I
du	pA_I
vingtième	pA_I
siècle	pA_I
toutes	pA_I
les	pA_I
vignes	pA_I
sont	pA_I
palissées	pA_I
parce	pA_I
que	pA_I
on	pA_I
passe	pA_I
de	pA_I
la	pA_I
houe	pA_I
à	pA_I
la	pA_I
charrue	pA_I
et	pA_I
les	pA_I
vignes	pA_I
surtout	pA_I
sont	pA_I
ordonnées	pA_I
n'	pA_I
est	pA_I
ce	pA_I
pas	pA_I
pour	pA_I
que	pA_I
la	pA_I
le	pA_I
la	pA_I
charrue	pA_I
puisse	pA_I
être	pA_I
tirée	pA_I
par	pA_I
le	pA_I
cheval	pA_L
	
autres	pA_B
conséquences	pA_I
et	pA_I
euh	pA_I
qui	pA_I
vient	pA_I
aussi	pA_I
se	pA_I
s'	pA_I
ajouter	pA_I
auxquelles	pA_I
vient	pA_I
euh	pA_I
viennent	pA_I
s'	pA_I
ajouter	pA_I
pardon	pA_I
la	pA_I
fraude	pA_I
et	pA_I
la	pA_I
surproduction	pA_I
c'	pA_I
est	pA_I
la	pA_I
création	pA_I
des	pA_I
appellations	pA_I
d'	pA_I
origine	pA_I
contrôlée	pA_L
	
on	pA_B
passe	pA_I
là	pA_I
véritablement	pA_I
euh	pA_I
à	pA_I
des	pA_I
vins	pA_I
de	pA_I
terroir	pA_I
en	pA_I
tout	pA_I
cas	pA_I
d'	pA_I
appellation	pA_I
d'	pA_I
origine	pA_I
contrôlée	pA_L
	
bien	pA_U
	
alors	pA_B
euh	pA_I
cette	pA_I
création	pA_I
des	pA_I
appellations	pA_I
d'	pA_I
origine	pA_I
contrôlée	pA_I
a	pA_I
eu	pA_I
une	pA_I
autre	pA_I
conséquence	pA_I
indirecte	pA_I
c'	pA_I
est	pA_I
le	pA_I
fait	pA_I
que	pA_I
les	pA_I
négociants	pA_I
ont	pA_I
perdu	pA_I
la	pA_I
main	pA_I
si	pA_I
je	pA_I
peux	pA_I
m'	pA_I
exprimer	pA_I
ainsi	pA_I
euh	pA_I
à	pA_I
ce	pA_I
moment	pA_I
là	pA_I
parce	pA_I
que	pA_I
ceux	pA_I
qui	pA_I
ont	pA_I
pris	pA_I
la	pA_I
main	pA_I
à	pA_I
ce	pA_I
moment	pA_I
là	pA_I
ce	pA_I
sont	pA_I
les	pA_I
syndicats	pA_I
viticoles	pA_L
	
qui	pA_B
ont	pA_I
eu	pA_I
comme	pA_I
mission	pA_I
entre	pA_I
autres	pA_I
de	pA_I
défendre	pA_I
leurs	pA_I
appellations	pA_I
et	pA_I
notamment	pA_I
de	pA_I
défendre	pA_I
des	pA_I
pratiques	pA_I
qui	pA_I
étaient	pA_I
très	pA_I
fréquentes	pA_I
à	pA_I
ce	pA_I
moment	pA_I
là	pA_I
et	pA_I
qui	pA_I
le	pA_I
qui	pA_I
l'	pA_I
ont	pA_I
re-	pA_I
qui	pA_I
le	pA_I
sont	pA_I
restées	pA_I
je	pA_I
ne	pA_I
vous	pA_I
explique	pA_I
pas	pA_I
jusqu'	pA_I
à	pA_I
quel	pA_I
point	pA_I
on	pA_I
m'	pA_I
a	pA_I
raconté	pA_I
des	pA_I
choses	pA_I
à	pA_I
même	pA_I
à	pA_I
propos	pA_I
de	pA_I
la	pA_I
ville	pA_I
de	pA_I
Beaune	pA_I
c'	pA_I
est	pA_I
incroyable	pA_I
hein	pA_I
euh	pA_I
des	pA_I
vins	pA_I
des	pA_I
comment	pA_I
dire	pA_I
des	pA_I
camions	pA_I
entiers	pA_I
arrivant	pA_I
à	pA_I
Beaune	pA_I
euh	pA_I
euh	pA_I
en	pA_I
week	pA_I
end	pA_I
durant	pA_I
la	pA_I
nuit	pA_I
avec	pA_I
des	pA_I
cargaisons	pA_I
euh	pA_I
complètes	pA_I
de	pA_I
vins	pA_I
du	pA_I
sud	pA_I
servant	pA_I
plus	pA_I
ou	pA_I
moins	pA_I
de	pA_I
vins	pA_I
médecin	pA_I
de	pA_I
euh	pA_I
certaines	pA_I
mauvaises	pA_I
années	pA_I
n'	pA_I
est	pA_I
ce	pA_I
pas	pA_I
enfin	pA_I
bon	pA_I
bref	pA_I
je	pA_I
passe	pA_I
et	pA_I
notamment	pA_I
avec	pA_I
cette	pA_I
idée	pA_I
que	pA_I
les	pA_I
négociants	pA_I
eux	pA_I
ce	pA_I
qu'	pA_I
ils	pA_I
voulaient	pA_I
c'	pA_I
est	pA_I
essayer	pA_I
de	pA_I
régulariser	pA_I
la	pA_I
qualité	pA_I
des	pA_I
vins	pA_L
	
voilà	pA_U
	
donc	pA_B
ils	pA_I
ont	pA_I
perdu	pA_I
euh	pA_I
la	pA_I
main	pA_I
mais	pA_I
actuellement	pA_I
dans	pA_I
le	pA_I
cadre	pA_I
de	pA_I
la	pA_I
mondialisation	pA_I
où	pA_I
les	pA_I
échanges	pA_I
véritablement	pA_I
deviennent	pA_I
fondamentaux	pA_I
ils	pA_I
sont	pA_I
en	pA_I
train	pA_I
de	pA_I
reprendre	pA_I
la	pA_I
main	pA_L
	
en	pA_B
tout	pA_I
cas	pA_I
ils	pA_I
cherchent	pA_I
à	pA_I
la	pA_I
reprendre	pA_I
d'	pA_I
une	pA_I
manière	pA_I
très	pA_I
importante	pA_L
	
alors	pA_B
troisièmement	pA_I
et	pA_I
actuellement	pA_I
on	pA_I
assiste	pA_I
à	pA_I
pardon	pA_I
une	pA_I
euh	pA_I
comment	pA_I
dire	pA_I
un	pA_I
rapprochement	pA_I
c'	pA_I
est	pA_I
d'	pA_I
une	pA_I
manière	pA_I
assez	pA_I
inattendue	pA_I
mais	pA_I
c'	pA_I
est	pA_I
un	pA_I
des	pA_I
fruits	pA_I
de	pA_I
la	pA_I
mondialisation	pA_I
entre	pA_I
les	pA_I
vins	pA_I
de	pA_I
terroir	pA_I
et	pA_I
les	pA_I
vins	pA_I
de	pA_I
cépage	pA_L
	
alors	pA_B
simplement	pA_I
juste	pA_I
une	pA_I
petite	pA_I
remarque	pA_I
bien	pA_I
souvent	pA_I
on	pA_I
vous	pA_I
montre	pA_I
cette	pA_I
carte	pA_I
là	pA_I
euh	pA_I
dans	pA_I
les	pA_I
livres	pA_I
de	pA_I
géographie	pA_I
n'	pA_I
est	pA_I
ce	pA_I
pas	pA_I
dans	pA_I
les	pA_I
livres	pA_I
euh	pA_I
qui	pA_I
préparent	pA_I
aux	pA_I
concours	pA_I
euh	pA_I
sur	pA_I
euh	pA_I
la	pA_I
géographie	pA_I
de	pA_I
la	pA_I
France	pA_I
et	pA_I
on	pA_I
vous	pA_I
dit	pA_I
voilà	pA_I
ça	pA_I
c'	pA_I
est	pA_I
le	pA_I
vignoble	pA_I
français	pA_I
on	pA_I
vous	pA_I
présente	pA_I
d'	pA_I
une	pA_I
manière	pA_I
très	pA_I
classique	pA_I
en	pA_I
fait	pA_I
les	pA_I
vignobles	pA_I
euh	pA_I
le	pA_I
vignoble	pA_I
des	pA_I
AOC	pA_L
	
bien	pA_U
	
alors	pA_B
je	pA_I
passe	pA_I
ici	pA_I
apparaissent	pA_I
très	pA_I
nettement	pA_I
les	pA_I
grandes	pA_I
vallées	pA_I
euh	pA_I
les	pA_I
également	pA_I
aussi	pA_I
le	pA_I
euh	pA_I
les	pA_I
régions	pA_I
méditerranéennes	pA_I
et	pA_I
puis	pA_I
aussi	pA_I
apparaissent	pA_I
également	pA_I
les	pA_I
régions	pA_I
littorales	pA_I
atlantiques	pA_I
plus	pA_I
bien	pA_I
entendu	pA_I
la	pA_I
champagne	pA_I
qui	pA_I
est	pA_I
absolument	pA_I
extraordinaire	pA_I
mais	pA_I
en	pA_I
front	pA_I
de	pA_I
Cuesta	pA_I
quand	pA_I
même	pA_I
hein	pA_I
il	pA_I
faut	pA_I
le	pA_I
le	pA_I
souligner	pA_L
	
bien	pA_U
	
euh	pA_B
si	pA_I
je	pA_I
reprends	pA_I
l'	pA_I
exemple	pA_I
de	pA_I
la	pA_I
région	pA_I
euh	pA_I
centre	pA_I
Val	pA_I
de	pA_I
Loire	pA_I
voilà	pA_I
également	pA_I
aussi	pA_I
les	pA_I
AOC	pA_I
donc	pA_I
à	pA_I
une	pA_I
autre	pA_I
échelle	pA_I
de	pA_I
la	pA_I
région	pA_I
centre	pA_I
Val	pA_I
de	pA_I
Loire	pA_I
je	pA_I
passe	pA_L
	
bien	pA_U
	
alors	pA_B
les	pA_I
principes	pA_I
de	pA_I
la	pA_I
construction	pA_I
des	pA_I
AOC	pA_I
c'	pA_I
est	pA_I
pareil	pA_I
je	pA_I
m'	pA_I
excuse	pA_I
mais	pA_I
je	pA_I
vais	pA_I
passer	pA_I
et	pA_I
j'	pA_I
en	pA_I
arrive	pA_I
maintenant	pA_I
à	pA_I
la	pA_I
réalité	pA_I
de	pA_I
la	pA_I
France	pA_I
viticole	pA_L
	
la	pA_B
France	pA_I
viticole	pA_I
c'	pA_I
est	pA_I
ça	pA_L
	
alors	pA_B
bien	pA_I
entendu	pA_I
là	pA_I
je	pA_I
n'	pA_I
ai	pA_I
que	pA_I
les	pA_I
données	pA_I
euh	pA_I
de	pA_I
deux	pA_I
mille	pA_I
pour	pA_I
les	pA_I
plus	pA_I
récentes	pA_I
parce	pA_I
que	pA_I
on	pA_I
attend	pA_I
toujours	pA_I
les	pA_I
résultats	pA_I
de	pA_I
du	pA_I
RGA	pA_I
de	pA_I
deux	pA_I
mille	pA_I
dix	pA_I
hein	pA_I
ils	pA_I
ont	pA_I
un	pA_I
an	pA_I
de	pA_I
retard	pA_I
là	pA_I
dans	pA_I
la	pA_I
vue	pA_I
mine	pA_I
de	pA_I
rien	pA_I
euh	pA_I
ce	pA_I
qui	pA_I
n'	pA_I
est	pA_I
pas	pA_I
pour	pA_I
m'	pA_L
arranger	pA_L
	
et	pA_B
quand	pA_I
on	pA_I
compare	pA_I
avec	pA_I
mille	pA_I
neuf	pA_I
cent	pA_I
cinquante	pA_I
huit	pA_I
qui	pA_I
est	pA_I
le	pA_I
premier	pA_I
euh	pA_I
recensement	pA_I
digne	pA_I
de	pA_I
ce	pA_I
nom	pA_I
au	pA_I
cours	pA_I
des	pA_I
années	pA_I
cinquante	pA_I
hé	pA_I
bien	pA_I
on	pA_I
se	pA_I
on	pA_I
constate	pA_I
que	pA_I
y	pA_I
a	pA_I
quand	pA_I
même	pA_I
des	pA_I
ressemblances	pA_I
simplement	pA_I
il	pA_I
y	pA_I
a	pA_I
petit	pA_I
à	pA_I
petit	pA_I
une	pA_I
rétraction	pA_I
de	pA_I
euh	pA_I
de	pA_I
l'	pA_I
espace	pA_I
viticole	pA_L
	
alors	pA_B
quand	pA_I
je	pA_I
dis	pA_I
espace	pA_I
viticole	pA_I
il	pA_I
s'	pA_I
agit	pA_I
des	pA_I
communes	pA_I
viticoles	pA_I
qui	pA_I
ont	pA_I
des	pA_I
exploitations	pA_I
qui	pA_I
gèrent	pA_I
des	pA_I
parcelles	pA_I
de	pA_I
vignes	pA_I
que	pA_I
ce	pA_I
soit	pA_I
dans	pA_I
les	pA_I
communes	pA_I
ou	pA_I
ailleurs	pA_I
on	pA_I
est	pA_I
bien	pA_I
d'	pA_L
accord	pA_L
	
mais	pA_B
malgré	pA_I
tout	pA_I
on	pA_I
est	pA_I
loin	pA_I
du	pA_I
modèle	pA_I
qu'	pA_I
on	pA_I
vous	pA_I
présente	pA_I
régulièrement	pA_I
des	pA_I
vignobles	pA_I
français	pA_I
hein	pA_I
vous	pA_I
comprenez	pA_I
où	pA_I
on	pA_I
réduit	pA_I
en	pA_I
fait	pA_I
la	pA_I
vigne	pA_I
à	pA_I
très	pA_I
peu	pA_I
de	pA_I
choses	pA_I
ce	pA_I
que	pA_I
l'	pA_I
on	pA_I
voit	pA_I
ici	pA_I
très	pA_I
nettement	pA_I
en	pA_I
creux	pA_I
ce	pA_I
sont	pA_I
les	pA_I
régions	pA_I
de	pA_I
montagnes	pA_I
et	pA_I
également	pA_I
aussi	pA_I
euh	pA_I
c'	pA_I
est	pA_I
en	pA_I
gros	pA_I
toute	pA_I
la	pA_I
France	pA_I
du	pA_I
nord	pA_I
ouest	pA_L
encore	pA_B
que	pA_I
si	pA_I
vous	pA_I
regardez	pA_I
bien	pA_I
ici	pA_I
sur	pA_I
cette	pA_I
carte	pA_I
moi	pA_I
j'	pA_I
ai	pA_I
comme	pA_I
le	pA_I
sentiment	pA_I
que	pA_I
ici	pA_I
apparaît	pA_I
une	pA_I
ancienne	pA_I
limite	pA_I
géo	pA_I
historique	pA_I
de	pA_I
la	pA_I
vigne	pA_L
il	pA_B
faudrait	pA_I
pouvoir	pA_I
vérifier	pA_I
dans	pA_I
les	pA_I
archives	pA_L
	
mais	pA_B
véritablement	pA_I
là	pA_I
euh	pA_I
enfin	pA_I
bien	pA_I
sûr	pA_I
par	pA_I
l'	pA_I
intermédiaire	pA_I
des	pA_I
vallées	pA_I
hein	pA_I
on	pA_I
est	pA_I
bien	pA_I
d'	pA_I
accord	pA_I
ici	pA_I
c'	pA_I
est	pA_I
les	pA_I
fronts	pA_I
de	pA_I
Cuesta	pA_I
mais	pA_I
quand	pA_I
même	pA_I
ici	pA_I
regardez	pA_I
bien	pA_I
hein	pA_I
ça	pA_I
y	pA_I
fait	pA_I
un	pA_I
petit	pA_I
peu	pA_I
penser	pA_I
bon	pA_L
donc	pA_B
et	pA_I
simplement	pA_I
ici	pA_I
là	pA_I
euh	pA_I
sur	pA_I
la	pA_I
carte	pA_I
de	pA_I
deux	pA_I
mille	pA_I
c'	pA_I
est	pA_I
en	pA_I
gros	pA_I
la	pA_I
à	pA_I
peu	pA_I
près	pA_I
la	pA_I
même	pA_I
carte	pA_I
mais	pA_I
c'	pA_I
est	pA_I
bien	pA_I
réduit	pA_L
