sx	28	28	28	 pA_I
xest	28	28	28	 pA_I
vxues	28	28	28	 pA_I
jex	28	28	28	 pA_I
croxis	28	28	28	 pA_I
maisx	28	28	28	 pA_I
xça	28	28	28	 pA_I
rxemonte	28	28	28	 pA_I
hexin	28	28	27	 pA_L

cje	28	28	27	 pA_B
scais	28	28	28	 pA_I
pacs	28	29	28	 pA_L
poucr	28	28	27	 pA_B
cl	28	29	28	 pA_I
acnniversaire	28	29	28	 pA_L
onc	27	28	27	 pA_B
sc	28	28	28	 pA_I
ecst	28	28	28	 pA_I
vuces	28	28	28	 pA_I
jec	28	28	28	 pA_I
crocis	28	28	28	 pA_I
maisc	28	28	28	 pA_I
çca	28	28	28	 pA_I
recmonte	28	28	28	 pA_I
heicn	28	28	27	 pA_L

jve	28	28	27	 pA_B
savis	28	28	28	 pA_I
pasv	28	29	28	 pA_L
vpourv	28	28	27	 pA_B
lvv	28	29	28	 pA_I
annviversaire	28	29	28	 pA_L
ovn	27	28	27	 pA_B
sv	28	28	28	 pA_I
esvt	28	28	28	 pA_I
vuves	28	28	28	 pA_I
jve	28	28	28	 pA_I
cvrois	28	28	28	 pA_I
mvais	28	28	28	 pA_I
çva	28	28	28	 pA_I
rvemonte	28	28	28	 pA_I
hvein	28	28	27	 pA_L

jbe	28	28	27	 pA_B
sabis	28	28	28	 pA_I
pabs	28	29	28	 pA_L
pobur	28	28	27	 pA_B
bl	28	29	28	 pA_I
abnniversaire	28	29	28	 pA_L
onb	27	28	27	 pA_B
bs	28	28	28	 pA_I
best	28	28	28	 pA_I
vbbues	28	28	28	 pA_I
jeb	28	28	28	 pA_I
crobis	28	28	28	 pA_I
maisb	28	28	28	 pA_I
bça	28	28	28	 pA_I
rbemonte	28	28	28	 pA_I
hebin	28	28	27	 pA_L

nje	28	28	27	 pA_B
snais	28	28	28	 pA_I
pans	28	29	28	 pA_L
pounr	28	28	27	 pA_B
nl	28	29	28	 pA_I
annniversaire	28	29	28	 pA_L
onn	27	28	27	 pA_B
ns	28	28	28	 pA_I
enst	28	28	28	 pA_I
vunes	28	28	28	 pA_I
jen	28	28	28	 pA_I
cronis	28	28	28	 pA_I
maisn	28	28	28	 pA_I
nça	28	28	28	 pA_I
rnemonte	28	28	28	 pA_I
henin	28	28	27	 pA_L

mje	28	28	27	 pA_B
smais	28	28	28	 pA_I
pams	28	29	28	 pA_L
poumr	28	28	27	 pA_B
ml	28	29	28	 pA_I
amnniversaire	28	29	28	 pA_L
onm	27	28	27	 pA_B
ms	28	28	28	 pA_I
emst	28	28	28	 pA_I
vumes	28	28	28	 pA_I
jem	28	28	28	 pA_I
cromis	28	28	28	 pA_I
maism	28	28	28	 pA_I
mça	28	28	28	 pA_I
rmemonte	28	28	28	 pA_I
hemin	28	28	27	 pA_L

lje	28	28	27	 pA_B
slais	28	28	28	 pA_I
pals	28	29	28	 pA_L
poulr	28	28	27	 pA_B
ll	28	29	28	 pA_I
lanniversaire	28	29	28	 pA_L
oln	27	28	27	 pA_B
sll	28	28	28	 pA_I
estl	28	28	28	 pA_I
vuesl	28	28	28	 pA_I
lje	28	28	28	 pA_I
clrois	28	28	28	 pA_I
malis	28	28	28	 pA_I
çal	28	28	28	 pA_I
remlonte	28	28	28	 pA_I
heinl	28	28	27	 pA_L

kje	28	28	27	 pA_B
skais	28	28	28	 pA_I
paks	28	29	28	 pA_L
poukr	28	28	27	 pA_B
kl	28	29	28	 pA_I
aknniversaire	28	29	28	 pA_L
onk	27	28	27	 pA_B
sk	28	28	28	 pA_I
eskt	28	28	28	 pA_I
vueks	28	28	28	 pA_I
jek	28	28	28	 pA_I
crokis	28	28	28	 pA_I
maiks	28	28	28	 pA_I
çak	28	28	28	 pA_I
rekmonte	28	28	28	 pA_I
hekin	28	28	27	 pA_L

jje	28	28	27	 pA_B
sjais	28	28	28	 pA_I
pajs	28	29	28	 pA_L
poujr	28	28	27	 pA_B
jl	28	29	28	 pA_I
ajnniversaire	28	29	28	 pA_L
onj	27	28	27	 pA_B
sj	28	28	28	 pA_I
ejst	28	28	28	 pA_I
vujes	28	28	28	 pA_I
jje	28	28	28	 pA_I
crjois	28	28	28	 pA_I
maijs	28	28	28	 pA_I
jça	28	28	28	 pA_I
rjemonte	28	28	28	 pA_I
hejin	28	28	27	 pA_L

ben	28	29	27	 pA_B
par	28	28	27	 pA_I
ah	29	29	28	 pA_I
non	28	28	28	 pA_I
toi	28	28	28	 pA_I
on	28	28	27	 pA_I
s	27	28	27	 pA_I
est	27	28	27	 pA_I
croisées	27	28	27	 pA_L
	 	 	 	 
dans	28	28	27	 pA_B
le	28	28	28	 pA_I
métro	28	28	27	 pA_I
ouais	27	28	27	 pA_L
	 	 	 	 
on	28	29	28	 pA_B
avait	29	29	28	 pA_I
trois	29	29	28	 pA_I
arrêts	29	29	29	 pA_I
pour	29	29	29	 pA_I
tout	29	29	29	 pA_I
se	29	29	29	 pA_I
dire	29	29	29	 pA_L
	 	 	 	 
on	28	29	28	 pA_B
était	28	29	28	 pA_I
bon	29	29	28	 pA_I
allez	28	29	28	 pA_I
alors	28	29	27	 pA_L
	 	 	 	 
qu	28	28	28	 pA_B
est	28	28	28	 pA_I
ce	28	28	28	 pA_I
qui	28	28	28	 pA_I
se	28	28	28	 pA_I
passe	28	29	28	 pA_I
vraiment	29	29	28	 pA_L

aïe	28	29	27	 pA_B
aïe	28	28	28	 pA_I
aïe	28	28	27	 pA_L
bon	29	29	27	 pA_B
ben	29	29	29	 pA_I
à	29	29	29	 pA_I
la	29	29	29	 pA_I
vôtre	29	29	29	 pA_I
les	29	29	29	 pA_I
filles	29	29	28	 pA_L

ahïe	28	29	27	 pA_B
aïhe	28	28	28	 pA_I
haïe	28	28	27	 pA_L
bhon	29	29	27	 pA_B
behn	29	29	29	 pA_I
hà	29	29	29	 pA_I
lha	29	29	29	 pA_I
vôhtre	29	29	29	 pA_I
lesh	29	29	29	 pA_I
fillhes	29	29	28	 pA_L

gaïe	28	29	27	 pA_B
agïe	28	28	28	 pA_I
aïge	28	28	27	 pA_L
bong	29	29	27	 pA_B
gben	29	29	29	 pA_I
àg	29	29	29	 pA_I
lagg	29	29	29	 pA_I
vôtrge	29	29	29	 pA_I
gles	29	29	29	 pA_I
fgilles	29	29	28	 pA_L

faïe	28	29	27	 pA_B
afïe	28	28	28	 pA_I
aïfe	28	28	27	 pA_L
bonf	29	29	27	 pA_B
fben	29	29	29	 pA_I
àf	29	29	29	 pA_I
laf	29	29	29	 pA_I
vôtfre	29	29	29	 pA_I
fles	29	29	29	 pA_I
ffilles	29	29	28	 pA_L

yaïe	28	29	27	 pA_B
ayïe	28	28	28	 pA_I
aïye	28	28	27	 pA_L
bony	29	29	27	 pA_B
beny	29	29	29	 pA_I
yà	29	29	29	 pA_I
yla	29	29	29	 pA_I
vyôtre	29	29	29	 pA_I
leys	29	29	29	 pA_I
filyles	29	29	28	 pA_L

auïe	28	29	27	 pA_B
aïue	28	28	28	 pA_I
aïeu	28	28	27	 pA_L
ubon	29	29	27	 pA_B
buen	29	29	29	 pA_I
àu	29	29	29	 pA_I
lauu	29	29	29	 pA_I
vôtrue	29	29	29	 pA_I
ules	29	29	29	 pA_I
fuilles	29	29	28	 pA_L

païe	28	29	27	 pA_B
apïe	28	28	28	 pA_I
aïpe	28	28	27	 pA_L
bonp	29	29	27	 pA_B
pben	29	29	29	 pA_I
àp	29	29	29	 pA_I
lap	29	29	29	 pA_I
vôtpre	29	29	29	 pA_I
ples	29	29	29	 pA_I
fpilles	29	29	28	 pA_L

maïe	28	29	27	 pA_B
amïe	28	28	28	 pA_I
aïme	28	28	27	 pA_L
bonm	29	29	27	 pA_B
mben	29	29	29	 pA_I
àm	29	29	29	 pA_I
lam	29	29	29	 pA_I
vôtmre	29	29	29	 pA_I
mles	29	29	29	 pA_I
fmilles	29	29	28	 pA_L

saïe	28	29	27	 pA_B
saïe	28	28	28	 pA_I
asïe	28	28	27	 pA_L
bosn	29	29	27	 pA_B
bens	29	29	29	 pA_I
sà	29	29	29	 pA_I
lsa	29	29	29	 pA_I
vôstre	29	29	29	 pA_I
less	29	29	29	 pA_I
fillses	29	29	28	 pA_L

ffaïe	28	29	27	 pA_B
afïe	28	28	28	 pA_I
aïfe	28	28	27	 pA_L
bonf	29	29	27	 pA_B
benf	29	29	29	 pA_I
fà	29	29	29	 pA_I
lfa	29	29	29	 pA_I
vôftre	29	29	29	 pA_I
lesf	29	29	29	 pA_I
fillfes	29	29	28	 pA_L

haïe	28	29	27	 pA_B
ahïe	28	28	28	 pA_I
aïhe	28	28	27	 pA_L
bonh	29	29	27	 pA_B
benh	29	29	29	 pA_I
hà	29	29	29	 pA_I
lha	29	29	29	 pA_I
vôhtre	29	29	29	 pA_I
lesh	29	29	29	 pA_I
fillhes	29	29	28	 pA_L

santé	29	29	28	 pA_U
	 	 	 	 
bon	29	29	28	 pA_B
ben	29	29	29	 pA_I
j	29	29	28	 pA_I
y	29	29	28	 pA_I
vais	29	29	28	 pA_I
parce	29	29	28	 pA_I
que	29	29	28	 pA_I
moi	29	29	28	 pA_I
j	28	29	28	 pA_I
ai	28	29	28	 pA_I
chaud	28	28	28	 pA_I
moi	28	28	28	 pA_L
	 	 	 	 
c	28	28	27	 pA_B
est	28	28	27	 pA_I
trop	28	28	27	 pA_I
mignon	28	28	27	 pA_L
	 	 	 	 
hm	28	28	28	 pA_B
hm	27	28	27	 pA_L

c	28	28	27	 pA_B
est	28	28	27	 pA_I
les	28	28	28	 pA_I
verres	28	29	28	 pA_I
de	28	28	28	 pA_I
ma	28	28	28	 pA_I
mère	28	28	27	 pA_L
elle	27	28	27	 pA_B
m	28	28	28	 pA_I
a	28	28	28	 pA_I
dit	28	28	28	 pA_I
oh	28	28	28	 pA_I
si	28	28	28	 pA_I
tu	28	28	27	 pA_I
les	28	28	28	 pA_I
veux	28	28	27	 pA_I
tu	27	28	27	 pA_I
les	28	28	28	 pA_I
gardes	28	28	27	 pA_L

ic	28	28	27	 pA_B
eist	28	28	27	 pA_I
leis	28	28	28	 pA_I
verires	28	29	28	 pA_I
die	28	28	28	 pA_I
mai	28	28	28	 pA_I
mèire	28	28	27	 pA_L
ellie	27	28	27	 pA_B
im	28	28	28	 pA_I
iaii	28	28	28	 pA_I
diit	28	28	28	 pA_I
ohi	28	28	28	 pA_I
isi	28	28	28	 pA_I
tiu	28	28	27	 pA_I
leis	28	28	28	 pA_I
veuix	28	28	27	 pA_I
itu	27	28	27	 pA_I
lies	28	28	28	 pA_I
gairdes	28	28	27	 pA_L

yc	28	28	27	 pA_B
eyst	28	28	27	 pA_I
leys	28	28	28	 pA_I
veryres	28	29	28	 pA_I
yde	28	28	28	 pA_I
mya	28	28	28	 pA_I
mèyre	28	28	27	 pA_L
ellye	27	28	27	 pA_B
ym	28	28	28	 pA_I
ayy	28	28	28	 pA_I
dity	28	28	28	 pA_I
yoh	28	28	28	 pA_I
syi	28	28	28	 pA_I
tuy	28	28	27	 pA_I
lesy	28	28	28	 pA_I
veuxy	28	28	27	 pA_I
ytu	27	28	27	 pA_I
lyes	28	28	28	 pA_I
gayrdes	28	28	27	 pA_L

tc	28	28	27	 pA_B
etst	28	28	27	 pA_I
lets	28	28	28	 pA_I
vertres	28	29	28	 pA_I
tde	28	28	28	 pA_I
mta	28	28	28	 pA_I
mètre	28	28	27	 pA_L
ellte	27	28	27	 pA_B
tm	28	28	28	 pA_I
at	28	28	28	 pA_I
ditt	28	28	28	 pA_I
oht	28	28	28	 pA_I
sitt	28	28	28	 pA_I
tut	28	28	27	 pA_I
lets	28	28	28	 pA_I
veutx	28	28	27	 pA_I
ttu	27	28	27	 pA_I
lets	28	28	28	 pA_I
gartdes	28	28	27	 pA_L

rc	28	28	27	 pA_B
erst	28	28	27	 pA_I
lers	28	28	28	 pA_I
verrres	28	29	28	 pA_I
dre	28	28	28	 pA_I
mar	28	28	28	 pA_I
mèrre	28	28	27	 pA_L
ellre	27	28	27	 pA_B
rm	28	28	28	 pA_I
arr	28	28	28	 pA_I
dirt	28	28	28	 pA_I
orh	28	28	28	 pA_I
sir	28	28	28	 pA_I
tur	28	28	27	 pA_I
lers	28	28	28	 pA_I
verux	28	28	27	 pA_I
tur	27	28	27	 pA_I
lesr	28	28	28	 pA_I
gardres	28	28	27	 pA_L

cc	28	28	27	 pA_B
ecst	28	28	27	 pA_I
lecs	28	28	28	 pA_I
vercres	28	29	28	 pA_I
cde	28	28	28	 pA_I
mca	28	28	28	 pA_I
mècre	28	28	27	 pA_L
ellce	27	28	27	 pA_B
cm	28	28	28	 pA_I
acc	28	28	28	 pA_I
dict	28	28	28	 pA_I
coh	28	28	28	 pA_I
sci	28	28	28	 pA_I
tucc	28	28	27	 pA_I
cles	28	28	28	 pA_I
vceux	28	28	27	 pA_I
tuc	27	28	27	 pA_I
lecs	28	28	28	 pA_I
garcdes	28	28	27	 pA_L

bc	28	28	27	 pA_B
ebst	28	28	27	 pA_I
lebs	28	28	28	 pA_I
verbres	28	29	28	 pA_I
bde	28	28	28	 pA_I
mba	28	28	28	 pA_I
mèbre	28	28	27	 pA_L
ellbe	27	28	27	 pA_B
bm	28	28	28	 pA_I
ba	28	28	28	 pA_I
bdit	28	28	28	 pA_I
boh	28	28	28	 pA_I
bsi	28	28	28	 pA_I
btu	28	28	27	 pA_I
bles	28	28	28	 pA_I
bveux	28	28	27	 pA_I
btu	27	28	27	 pA_I
bles	28	28	28	 pA_I
bgardes	28	28	27	 pA_L

fc	28	28	27	 pA_B
efst	28	28	27	 pA_I
lefs	28	28	28	 pA_I
verfres	28	29	28	 pA_I
fde	28	28	28	 pA_I
mfa	28	28	28	 pA_I
mèfre	28	28	27	 pA_L
ellfe	27	28	27	 pA_B
fm	28	28	28	 pA_I
aff	28	28	28	 pA_I
dift	28	28	28	 pA_I
ohf	28	28	28	 pA_I
siff	28	28	28	 pA_I
ftu	28	28	27	 pA_I
lfes	28	28	28	 pA_I
vefux	28	28	27	 pA_I
ftu	27	28	27	 pA_I
lffes	28	28	28	 pA_I
gafrdes	28	28	27	 pA_L

gc	28	28	27	 pA_B
egst	28	28	27	 pA_I
legs	28	28	28	 pA_I
vergres	28	29	28	 pA_I
gde	28	28	28	 pA_I
mga	28	28	28	 pA_I
mègre	28	28	27	 pA_L
ellge	27	28	27	 pA_B
gm	28	28	28	 pA_I
agg	28	28	28	 pA_I
digt	28	28	28	 pA_I
ogh	28	28	28	 pA_I
sgi	28	28	28	 pA_I
tgu	28	28	27	 pA_I
lges	28	28	28	 pA_I
vgeux	28	28	27	 pA_I
tgu	27	28	27	 pA_I
lges	28	28	28	 pA_I
ggardes	28	28	27	 pA_L

ec	28	28	27	 pA_B
eest	28	28	27	 pA_I
lees	28	28	28	 pA_I
vereres	28	29	28	 pA_I
dee	28	28	28	 pA_I
mea	28	28	28	 pA_I
meère	28	28	27	 pA_L
eelle	27	28	27	 pA_B
em	28	28	28	 pA_I
ea	28	28	28	 pA_I
edit	28	28	28	 pA_I
eoh	28	28	28	 pA_I
esi	28	28	28	 pA_I
etu	28	28	27	 pA_I
eles	28	28	28	 pA_I
eveux	28	28	27	 pA_I
teu	27	28	27	 pA_I
lees	28	28	28	 pA_I
garedes	28	28	27	 pA_L

yc	28	28	27	 pA_B
eyst	28	28	27	 pA_I
leys	28	28	28	 pA_I
veryres	28	29	28	 pA_I
dye	28	28	28	 pA_I
mya	28	28	28	 pA_I
mèyre	28	28	27	 pA_L
elyle	27	28	27	 pA_B
my	28	28	28	 pA_I
ya	28	28	28	 pA_I
ydit	28	28	28	 pA_I
yoh	28	28	28	 pA_I
syi	28	28	28	 pA_I
tuy	28	28	27	 pA_I
lesy	28	28	28	 pA_I
veuyx	28	28	27	 pA_I
tyu	27	28	27	 pA_I
lyes	28	28	28	 pA_I
gyardes	28	28	27	 pA_L

non	28	28	27	 pA_B
mais	28	28	28	 pA_I
ils	28	28	28	 pA_I
sont	28	28	27	 pA_I
trop	27	28	27	 pA_I
beaux	28	28	28	 pA_L
	 	 	 	 
hm	28	28	27	 pA_U

mais	27	28	27	 pA_B
ça	29	29	28	 pA_I
c	28	28	28	 pA_I
est	28	28	28	 pA_I
des	28	28	28	 pA_I
verres	28	28	28	 pA_I
à	28	28	27	 pA_I
cognac	28	29	27	 pA_I
non	28	28	28	 pA_I
c	28	28	28	 pA_I
est	28	28	28	 pA_I
ça	28	28	28	 pA_I
qu	28	28	28	 pA_I
on	28	28	28	 pA_I
dit	28	28	27	 pA_L
c	28	28	27	 pA_B
est	28	28	27	 pA_I
à	28	29	28	 pA_I
cognac	28	29	28	 pA_I
ça	28	28	28	 pA_L

mmais	27	28	27	 pA_B
mça	29	29	28	 pA_I
mc	28	28	28	 pA_I
mest	28	28	28	 pA_I
mdes	28	28	28	 pA_I
mverres	28	28	28	 pA_I
mà	28	28	27	 pA_I
mcognac	28	29	27	 pA_I
mnon	28	28	28	 pA_I
mc	28	28	28	 pA_I
mest	28	28	28	 pA_I
mça	28	28	28	 pA_I
mqu	28	28	28	 pA_I
mon	28	28	28	 pA_I
mdit	28	28	27	 pA_L
mc	28	28	27	 pA_B
mest	28	28	27	 pA_I
mà	28	29	28	 pA_I
mcognac	28	29	28	 pA_I
mça	28	28	28	 pA_L

lmais	27	28	27	 pA_B
lça	29	29	28	 pA_I
lc	28	28	28	 pA_I
lest	28	28	28	 pA_I
ldes	28	28	28	 pA_I
lverres	28	28	28	 pA_I
là	28	28	27	 pA_I
lcognac	28	29	27	 pA_I
lnon	28	28	28	 pA_I
lc	28	28	28	 pA_I
lest	28	28	28	 pA_I
lça	28	28	28	 pA_I
lqu	28	28	28	 pA_I
lon	28	28	28	 pA_I
ldit	28	28	27	 pA_L
lc	28	28	27	 pA_B
lest	28	28	27	 pA_I
là	28	29	28	 pA_I
lcognac	28	29	28	 pA_I
lça	28	28	28	 pA_L

kmais	27	28	27	 pA_B
kça	29	29	28	 pA_I
kc	28	28	28	 pA_I
kest	28	28	28	 pA_I
kdes	28	28	28	 pA_I
kverres	28	28	28	 pA_I
kà	28	28	27	 pA_I
kcognac	28	29	27	 pA_I
knon	28	28	28	 pA_I
kc	28	28	28	 pA_I
kest	28	28	28	 pA_I
kça	28	28	28	 pA_I
kqu	28	28	28	 pA_I
kon	28	28	28	 pA_I
kdit	28	28	27	 pA_L
kc	28	28	27	 pA_B
kest	28	28	27	 pA_I
kà	28	29	28	 pA_I
kcognac	28	29	28	 pA_I
kça	28	28	28	 pA_L

jmais	27	28	27	 pA_B
jça	29	29	28	 pA_I
jc	28	28	28	 pA_I
jest	28	28	28	 pA_I
jdes	28	28	28	 pA_I
jverres	28	28	28	 pA_I
jà	28	28	27	 pA_I
jcognac	28	29	27	 pA_I
jnon	28	28	28	 pA_I
jc	28	28	28	 pA_I
jest	28	28	28	 pA_I
jça	28	28	28	 pA_I
jqu	28	28	28	 pA_I
jon	28	28	28	 pA_I
jdit	28	28	27	 pA_L
jc	28	28	27	 pA_B
jest	28	28	27	 pA_I
jà	28	29	28	 pA_I
jcognac	28	29	28	 pA_I
jça	28	28	28	 pA_L

hmais	27	28	27	 pA_B
hça	29	29	28	 pA_I
hc	28	28	28	 pA_I
hest	28	28	28	 pA_I
hdes	28	28	28	 pA_I
hverres	28	28	28	 pA_I
hà	28	28	27	 pA_I
hcognac	28	29	27	 pA_I
hnon	28	28	28	 pA_I
hc	28	28	28	 pA_I
hest	28	28	28	 pA_I
hça	28	28	28	 pA_I
hqu	28	28	28	 pA_I
hon	28	28	28	 pA_I
hdit	28	28	27	 pA_L
hc	28	28	27	 pA_B
hest	28	28	27	 pA_I
hà	28	29	28	 pA_I
hcognac	28	29	28	 pA_I
hça	28	28	28	 pA_L

gmais	27	28	27	 pA_B
gça	29	29	28	 pA_I
gc	28	28	28	 pA_I
gest	28	28	28	 pA_I
gdes	28	28	28	 pA_I
gverres	28	28	28	 pA_I
gà	28	28	27	 pA_I
gcognac	28	29	27	 pA_I
gnon	28	28	28	 pA_I
gc	28	28	28	 pA_I
gest	28	28	28	 pA_I
gça	28	28	28	 pA_I
gqu	28	28	28	 pA_I
gon	28	28	28	 pA_I
gdit	28	28	27	 pA_L
gc	28	28	27	 pA_B
gest	28	28	27	 pA_I
gà	28	29	28	 pA_I
gcognac	28	29	28	 pA_I
gça	28	28	28	 pA_L

fmais	27	28	27	 pA_B
fça	29	29	28	 pA_I
fc	28	28	28	 pA_I
fest	28	28	28	 pA_I
fdes	28	28	28	 pA_I
fverres	28	28	28	 pA_I
fà	28	28	27	 pA_I
fcognac	28	29	27	 pA_I
fnon	28	28	28	 pA_I
fc	28	28	28	 pA_I
fest	28	28	28	 pA_I
fça	28	28	28	 pA_I
fqu	28	28	28	 pA_I
fon	28	28	28	 pA_I
fdit	28	28	27	 pA_L
fc	28	28	27	 pA_B
fest	28	28	27	 pA_I
fà	28	29	28	 pA_I
fcognac	28	29	28	 pA_I
fça	28	28	28	 pA_L

dmais	27	28	27	 pA_B
dça	29	29	28	 pA_I
dc	28	28	28	 pA_I
dest	28	28	28	 pA_I
ddes	28	28	28	 pA_I
dverres	28	28	28	 pA_I
dà	28	28	27	 pA_I
dcognac	28	29	27	 pA_I
dnon	28	28	28	 pA_I
dc	28	28	28	 pA_I
dest	28	28	28	 pA_I
dça	28	28	28	 pA_I
dqu	28	28	28	 pA_I
don	28	28	28	 pA_I
ddit	28	28	27	 pA_L
dc	28	28	27	 pA_B
dest	28	28	27	 pA_I
dà	28	29	28	 pA_I
dcognac	28	29	28	 pA_I
dça	28	28	28	 pA_L

smais	27	28	27	 pA_B
sça	29	29	28	 pA_I
sc	28	28	28	 pA_I
sest	28	28	28	 pA_I
sdes	28	28	28	 pA_I
sverres	28	28	28	 pA_I
sà	28	28	27	 pA_I
scognac	28	29	27	 pA_I
snon	28	28	28	 pA_I
sc	28	28	28	 pA_I
sest	28	28	28	 pA_I
sça	28	28	28	 pA_I
squ	28	28	28	 pA_I
son	28	28	28	 pA_I
sdit	28	28	27	 pA_L
sc	28	28	27	 pA_B
sest	28	28	27	 pA_I
sà	28	29	28	 pA_I
scognac	28	29	28	 pA_I
sça	28	28	28	 pA_L

qmais	27	28	27	 pA_B
qça	29	29	28	 pA_I
qc	28	28	28	 pA_I
qest	28	28	28	 pA_I
qdes	28	28	28	 pA_I
qverres	28	28	28	 pA_I
qà	28	28	27	 pA_I
qcognac	28	29	27	 pA_I
qnon	28	28	28	 pA_I
qc	28	28	28	 pA_I
qest	28	28	28	 pA_I
qça	28	28	28	 pA_I
qqu	28	28	28	 pA_I
qon	28	28	28	 pA_I
qdit	28	28	27	 pA_L
qc	28	28	27	 pA_B
qest	28	28	27	 pA_I
qà	28	29	28	 pA_I
qcognac	28	29	28	 pA_I
qça	28	28	28	 pA_L

je	28	28	28	 pA_B
sais	28	28	28	 pA_I
pas	28	28	27	 pA_L
aussi	28	28	27	 pA_B
gros	28	28	28	 pA_I
que	28	28	28	 pA_I
ça	28	28	27	 pA_L

jwe	28	28	28	 pA_B
swais	28	28	28	 pA_I
paws	28	28	27	 pA_L
auswsi	28	28	27	 pA_B
gwros	28	28	28	 pA_I
quwe	28	28	28	 pA_I
çwa	28	28	27	 pA_L

jse	28	28	28	 pA_B
sasis	28	28	28	 pA_I
pass	28	28	27	 pA_L
ausssi	28	28	27	 pA_B
grsos	28	28	28	 pA_I
quse	28	28	28	 pA_I
çsa	28	28	27	 pA_L

jbe	28	28	28	 pA_B
sbais	28	28	28	 pA_I
pbas	28	28	27	 pA_L
abussi	28	28	27	 pA_B
gbros	28	28	28	 pA_I
qbue	28	28	28	 pA_I
çba	28	28	27	 pA_L

jne	28	28	28	 pA_B
snais	28	28	28	 pA_I
pnas	28	28	27	 pA_L
anussi	28	28	27	 pA_B
gnros	28	28	28	 pA_I
qnue	28	28	28	 pA_I
çna	28	28	27	 pA_L

jee	28	28	28	 pA_B
seais	28	28	28	 pA_I
paes	28	28	27	 pA_L
ausesi	28	28	27	 pA_B
groes	28	28	28	 pA_I
qeue	28	28	28	 pA_I
çea	28	28	27	 pA_L

jte	28	28	28	 pA_B
stais	28	28	28	 pA_I
pats	28	28	27	 pA_L
austsi	28	28	27	 pA_B
gtros	28	28	28	 pA_I
qute	28	28	28	 pA_I
çta	28	28	27	 pA_L

jie	28	28	28	 pA_B
saiis	28	28	28	 pA_I
pias	28	28	27	 pA_L
auissi	28	28	27	 pA_B
grois	28	28	28	 pA_I
qiue	28	28	28	 pA_I
çai	28	28	27	 pA_L

jme	28	28	28	 pA_B
samis	28	28	28	 pA_I
pams	28	28	27	 pA_L
aumssi	28	28	27	 pA_B
grmos	28	28	28	 pA_I
qume	28	28	28	 pA_I
çma	28	28	27	 pA_L

jke	28	28	28	 pA_B
sakis	28	28	28	 pA_I
paks	28	28	27	 pA_L
aukssi	28	28	27	 pA_B
grkos	28	28	28	 pA_I
quke	28	28	28	 pA_I
çka	28	28	27	 pA_L

jke	28	28	28	 pA_B
sahis	28	28	28	 pA_I
pash	28	28	27	 pA_L
auhssi	28	28	27	 pA_B
grhos	28	28	28	 pA_I
quhe	28	28	28	 pA_I
çha	28	28	27	 pA_L

non	29	29	29	 pA_B
mais	29	29	29	 pA_I
tu	29	29	29	 pA_I
sais	29	29	29	 pA_I
tu	29	29	29	 pA_I
en	29	29	29	 pA_I
mets	29	29	29	 pA_I
pas	29	29	29	 pA_I
beaucoup	29	29	28	 pA_L
	 	 	 	 
tu	28	28	27	 pA_B
en	29	29	28	 pA_I
mets	29	29	29	 pA_I
normalement	29	29	29	 pA_I
à	28	29	28	 pA_I
fond	28	29	28	 pA_I
ouais	28	29	27	 pA_L
	 	 	 	 
ouais	28	29	27	 pA_B
c	28	29	28	 pA_I
est	28	29	28	 pA_I
plus	28	28	28	 pA_I
la	29	29	29	 pA_I
classe	29	29	28	 pA_I
tu	28	28	28	 pA_I
fais	28	28	28	 pA_I
comme	28	28	27	 pA_I
ça	28	28	27	 pA_L
	 	 	 	 
ne	28	29	28	 pA_B
le	28	28	28	 pA_I
fais	28	29	28	 pA_I
pas	29	29	28	 pA_L
	 	 	 	 
c	29	29	29	 pA_B
est	29	29	29	 pA_I
juste	29	29	28	 pA_I
histoire	28	29	28	 pA_I
de	28	28	28	 pA_I
dire	28	29	28	 pA_L
	 	 	 	 
ben	28	29	27	 pA_B
voilà	29	29	29	 pA_I
hein	29	29	28	 pA_I
il	28	28	28	 pA_I
est	28	28	28	 pA_I
petit	28	28	28	 pA_I
hein	28	28	28	 pA_I
c	28	28	27	 pA_I
est	28	28	27	 pA_I
sûr	28	28	28	 pA_I
qu	28	28	28	 pA_I
il	28	28	28	 pA_I
est	28	28	27	 pA_I
plus	27	28	27	 pA_I
petit	28	28	27	 pA_I
que	27	28	27	 pA_I
l	28	28	28	 pA_I
a-	28	28	28	 pA_I
euh	29	29	28	 pA_I
l	29	29	28	 pA_I
année	29	29	28	 pA_I
passée	28	29	27	 pA_I
ça	28	28	28	 pA_I
va	28	28	28	 pA_L
	 	 	 	 
mais	28	28	28	 pA_B
vu	28	28	27	 pA_I
que	28	28	27	 pA_I
tu	27	28	27	 pA_I
es	28	28	28	 pA_I
toute	28	28	27	 pA_I
seule	28	28	28	 pA_L
	 	 	 	 
ben	28	28	27	 pA_B
voilà	27	27	27	 pA_L
	 	 	 	 
ouais	28	29	27	 pA_B
vu	28	28	27	 pA_I
que	28	28	27	 pA_I
tu	27	27	27	 pA_I
es	27	27	27	 pA_I
toute	27	27	27	 pA_I
seule	28	28	27	 pA_L
	 	 	 	 
et	29	29	28	 pA_B
tu	28	28	28	 pA_I
es	28	29	28	 pA_I
souvent	28	28	27	 pA_I
